6779,2593,167 - Fod Financiën 2,063- Slachthuis,2025-10-24 10:48:00,2025-10-24 10:51:00,3
6779,3900,053- Paardenmarkt,129- Godefriduskaai,2025-10-24 01:15:00,2025-10-24 01:17:00,2
6779,1606,185 - Kwadevelden,207- P&R Merksem,2025-10-24 11:44:00,2025-10-24 11:47:00,3
6779,562,190 - De Singel 2,014- Markgrave,2025-10-24 19:26:00,2025-10-24 19:28:00,2
6779,4856,048- De Keyserlei 2,034- M HKA,2025-10-24 18:43:00,2025-10-24 18:49:00,6
6779,2244,269- Middelheim,218- Groenendaalcollege,2025-10-24 06:58:00,2025-10-24 07:23:00,25
6788,745,234- Deurne Atheneum,304 - Campinia,2025-10-24 05:30:00,2025-10-24 05:42:00,12
6789,322,230- Bosuil,023- Hopland,2025-10-24 17:04:00,2025-10-24 17:18:00,14
6789,494,159- Den Bell 2,255- Van den Haute,2025-10-24 07:36:00,2025-10-24 07:54:00,18
6789,2088,299- Antwerp expo,099- Generaal Leman,2025-10-24 13:00:00,2025-10-24 13:02:00,2
6800,3685,039- Koxplein,268- ZNA Middelheim,2025-10-24 17:49:00,2025-10-24 18:04:00,15
6800,888,243- Mestputteke,247- ZNA Sint Erasmus,2025-10-24 15:18:00,2025-10-24 15:21:00,3
6802,3280,202- Squarepark,201- P&R Luchtbal,2025-10-24 08:27:00,2025-10-24 08:30:00,3
6802,2939,342 - Nieuw Zuid,102- Duinstraat,2025-10-24 07:18:00,2025-10-24 07:32:00,14
6802,2013,296- Mastvest,292- Kielpark,2025-10-24 17:03:00,2025-10-24 17:06:00,3
6802,1473,124- Park Spoor Noord 1,225- Verbindingsdok Eilandje,2025-10-24 08:05:00,2025-10-24 08:08:00,3
6802,561,083- Brederode,141- Sint-Anna,2025-10-24 12:03:00,2025-10-24 12:16:00,13
6802,2647,025- Teniersplaats,124- Park Spoor Noord 1,2025-10-24 11:05:00,2025-10-24 11:11:00,6
6821,4326,056- Minderbroedersrui,050- Klapdorp,2025-10-24 19:35:00,2025-10-24 19:37:00,2
6821,466,296- Mastvest,264- Filip Williotstraat,2025-10-24 11:41:00,2025-10-24 11:54:00,13
6821,4213,045- Falconplein,166 - Schoenmarkt,2025-10-24 19:25:00,2025-10-24 19:30:00,5
6821,3283,229- Jozef Nellens,080- Montigny,2025-10-24 17:27:00,2025-10-24 17:47:00,20
6821,1925,165- Den Roscam,134- MAS,2025-10-24 19:51:00,2025-10-24 19:54:00,3
6822,3966,226- Noordschippersdok,155- Statielei,2025-10-24 21:00:00,2025-10-24 21:10:00,10
6822,4323,317 - Distelhoek,211- Cultuurcentrum,2025-10-24 12:39:00,2025-10-24 12:41:00,2
6822,4573,127- FOD Financiën,179 - Den Bleek,2025-10-24 11:34:00,2025-10-24 11:40:00,6
6822,1789,044- Belgielei,231- den Antwerp,2025-10-24 07:12:00,2025-10-24 07:28:00,16
6833,4831,263- Fruithoflaan 2,045- Falconplein,2025-10-24 12:18:00,2025-10-24 12:40:00,22
6833,2476,333 - Frans Adriaenssen / Joma,210- Maantjessteenweg,2025-10-24 08:07:00,2025-10-24 08:10:00,3
6856,2781,153- Beatrijslaan,066- Modemuseum,2025-10-24 08:08:00,2025-10-24 08:11:00,3
6856,1929,331 - Zaatlaan,005- Centraal Station / Kievit,2025-10-24 09:03:00,2025-10-24 09:32:00,29
6856,469,088- Haantjeslei,096- Stadspark,2025-10-24 02:14:00,2025-10-24 02:21:00,7
6882,2090,122- Schijnpoort,299- Antwerp expo,2025-10-24 13:18:00,2025-10-24 13:37:00,19
6882,1416,037- Theater,059- Het Steen,2025-10-24 10:05:00,2025-10-24 10:09:00,4
6882,3345,050- Klapdorp,037- Theater,2025-10-24 16:40:00,2025-10-24 16:43:00,3
6882,3489,230- Bosuil,141- Sint-Anna,2025-10-24 03:17:00,2025-10-24 03:38:00,21
6935,2627,334 - Den Haas,032- Permeke,2025-10-24 12:16:00,2025-10-24 12:33:00,17
6935,4744,128- ZNA Cadix,164 - AP Ellermanstraat,2025-10-24 01:39:00,2025-10-24 01:41:00,2
6935,1665,262- Hoogveld,321 - Monnikenplein,2025-10-24 06:39:00,2025-10-24 06:44:00,5
6941,2057,165- Den Roscam,100- Van Hombeeckplein,2025-10-24 22:56:00,2025-10-24 23:11:00,15
6941,1365,064- Zuiderterras,294- Den Tir,2025-10-24 11:33:00,2025-10-24 11:47:00,14
6942,2065,162 - Regatta 1,122- Schijnpoort,2025-10-24 19:00:00,2025-10-24 19:17:00,17
6964,3075,032- Permeke,223- Red Star Line,2025-10-24 09:25:00,2025-10-24 09:33:00,8
6974,4080,036- Bourla,102- Duinstraat,2025-10-24 09:18:00,2025-10-24 09:25:00,7
6975,4760,274- De Bist,008- NMBS Berchem 2,2025-10-24 17:13:00,2025-10-24 17:30:00,17
6975,4718,219- Districtshuis Merksem,032- Permeke,2025-10-24 18:22:00,2025-10-24 18:31:00,9
6975,2615,003- Centraal station Kievit 2,005- Centraal Station / Kievit,2025-10-24 14:29:00,2025-10-24 14:31:00,2
6975,750,139- Londenstraat,299- Antwerp expo,2025-10-24 15:16:00,2025-10-24 15:32:00,16
6986,2438,013- De Singel 1,108- Krugerpark,2025-10-24 06:11:00,2025-10-24 06:23:00,12
6986,1213,108- Krugerpark,296- Mastvest,2025-10-24 14:00:00,2025-10-24 14:18:00,18
6986,3864,172 - Centraal Station 4,216- Zwembad Merksem,2025-10-24 17:47:00,2025-10-24 18:03:00,16
6986,1606,207- P&R Merksem,259- Posthofbrug,2025-10-24 20:28:00,2025-10-24 20:56:00,28
6986,3930,243- Mestputteke,329 - Prosper de Wit,2025-10-24 13:51:00,2025-10-24 13:58:00,7
6988,3255,221-Havenhuis,128- ZNA Cadix,2025-10-24 11:49:00,2025-10-24 11:53:00,4
6988,4169,092- Sint-Thomas,320 - Den Brem,2025-10-24 21:16:00,2025-10-24 21:33:00,17
6988,3954,051- Mutsaardplein,222- Cadix Oost,2025-10-24 13:09:00,2025-10-24 13:13:00,4
7005,1116,325 - Paul Vekemans,289- Broydenborgpark,2025-10-24 00:55:00,2025-10-24 00:58:00,3
7011,75,012- Brussel,231- den Antwerp,2025-10-24 15:51:00,2025-10-24 16:17:00,26
7011,2372,202- Squarepark,048- De Keyserlei 2,2025-10-24 14:39:00,2025-10-24 14:55:00,16
7011,1861,080- Montigny,014- Markgrave,2025-10-24 07:30:00,2025-10-24 07:33:00,3
7011,2980,148- Verhaerenlaan,058- Noorderterras,2025-10-24 10:54:00,2025-10-24 10:57:00,3
7011,1251,298- Koornbloem,308 - KDG Campus Hoboken,2025-10-24 12:15:00,2025-10-24 12:20:00,5
7024,2191,045- Falconplein,268- ZNA Middelheim,2025-10-24 14:58:00,2025-10-24 15:19:00,21
7024,4141,118- Dambrugge,205- Kinepolis,2025-10-24 10:33:00,2025-10-24 10:41:00,8
7024,1096,172 - Centraal Station 4,138- Amsterdamstraat,2025-10-24 15:23:00,2025-10-24 15:29:00,6
7024,2454,204- Luchtbal winkelcentrum,203- Venezuelastraat,2025-10-24 06:23:00,2025-10-24 06:25:00,2
7024,223,041- Van Eyck,116- Loosplaats,2025-10-24 06:08:00,2025-10-24 06:10:00,2
7024,1094,115- Metro Elisabeth,121- Stuivenbergplein,2025-10-24 09:52:00,2025-10-24 09:54:00,2
7026,4247,171 - Centraal Station 3,276- Corbusier,2025-10-24 16:25:00,2025-10-24 16:42:00,17
7026,4668,254- Sint-Jozef,240- Park Groot Schijn,2025-10-24 15:14:00,2025-10-24 15:25:00,11
7026,1869,236- Districtshuis Deurne,112- Pretoriastraat,2025-10-24 23:12:00,2025-10-24 23:22:00,10
7029,3139,005- Centraal Station / Kievit,096- Stadspark,2025-10-24 13:25:00,2025-10-24 13:28:00,3
7029,2951,057- Wolstraat,073- Maarschalk Gérard,2025-10-24 04:54:00,2025-10-24 04:57:00,3
7039,4169,320 - Den Brem,311 - Cockerillhof,2025-10-24 15:10:00,2025-10-24 15:20:00,10
7064,174,075- Vlaamsekaai,082- Fotografiemuseum,2025-10-24 18:22:00,2025-10-24 18:24:00,2
7073,206,135- Loodswezen,221-Havenhuis,2025-10-24 13:22:00,2025-10-24 13:26:00,4
7081,4436,285- Hoge Beuken,330 - Meerlenhof,2025-10-24 09:15:00,2025-10-24 09:21:00,6
7081,4501,114- ZNA Stuivenberg,101- Premetro Handel,2025-10-24 09:23:00,2025-10-24 09:25:00,2
7086,494,255- Van den Haute,240- Park Groot Schijn,2025-10-24 19:51:00,2025-10-24 19:57:00,6
7088,3724,065- Plantinkaai,076- Prekersplein,2025-10-24 18:04:00,2025-10-24 18:07:00,3
7088,1261,314 - Schoonselhof,308 - KDG Campus Hoboken,2025-10-24 17:47:00,2025-10-24 17:49:00,2
7104,2618,331 - Zaatlaan,309 - De Torekens,2025-10-24 09:01:00,2025-10-24 09:34:00,33
7104,940,035- Cockerillkaai,231- den Antwerp,2025-10-24 06:57:00,2025-10-24 07:21:00,24
7104,4640,297- Tentoonstellingswijk,115- Metro Elisabeth,2025-10-24 19:52:00,2025-10-24 20:09:00,17
7106,1990,268- ZNA Middelheim,084- Elzenveld,2025-10-24 09:00:00,2025-10-24 09:12:00,12
7106,4483,295- Sporthal Kiel,249- Frans De Vriend,2025-10-24 13:23:00,2025-10-24 13:42:00,19
7106,2265,161 - Hospitaalplein,032- Permeke,2025-10-24 05:48:00,2025-10-24 05:56:00,8
7131,3558,067- Oudaan,085- Den Bell,2025-10-24 08:30:00,2025-10-24 08:33:00,3
7131,4259,224- Indiestraat,102- Duinstraat,2025-10-24 10:03:00,2025-10-24 10:12:00,9
7131,3576,043- Grétrystraat,314 - Schoonselhof,2025-10-24 14:50:00,2025-10-24 15:09:00,19
7131,469,096- Stadspark,047- Militair Hospitaal,2025-10-24 06:39:00,2025-10-24 06:46:00,7
7138,797,049- Tolhuis,057- Wolstraat,2025-10-24 13:22:00,2025-10-24 13:24:00,2
7138,4601,164 - AP Ellermanstraat,128- ZNA Cadix,2025-10-24 09:41:00,2025-10-24 09:43:00,2
7138,4381,333 - Frans Adriaenssen / Joma,171 - Centraal Station 3,2025-10-24 12:59:00,2025-10-24 13:15:00,16
7138,739,096- Stadspark,041- Van Eyck,2025-10-24 15:44:00,2025-10-24 15:47:00,3
7138,1964,008- NMBS Berchem 2,161 - Hospitaalplein,2025-10-24 18:07:00,2025-10-24 18:11:00,4
7153,507,222- Cadix Oost,102- Duinstraat,2025-10-24 15:56:00,2025-10-24 16:01:00,5
7173,1167,112- Pretoriastraat,241- Kerkendijk,2025-10-24 11:24:00,2025-10-24 11:31:00,7
7173,3194,222- Cadix Oost,134- MAS,2025-10-24 16:16:00,2025-10-24 16:20:00,4
7177,4743,109- Kerkstraat,024- Opera,2025-10-24 15:45:00,2025-10-24 15:47:00,2
7177,915,172 - Centraal Station 4,238- Ertbrugge,2025-10-24 07:22:00,2025-10-24 07:38:00,16
7177,4668,240- Park Groot Schijn,236- Districtshuis Deurne,2025-10-24 16:04:00,2025-10-24 16:10:00,6
7177,1251,308 - KDG Campus Hoboken,149- Van Eedenplein,2025-10-24 00:00:00,2025-10-24 00:22:00,22
7177,3144,308 - KDG Campus Hoboken,314 - Schoonselhof,2025-10-24 13:41:00,2025-10-24 13:43:00,2
7190,3699,017- Groenplaats,060- Grote Markt,2025-10-24 16:30:00,2025-10-24 16:32:00,2
7190,825,074- Vismijn,332 - Valkstraat,2025-10-24 10:30:00,2025-10-24 10:50:00,20
7200,1761,202- Squarepark,083- Brederode,2025-10-24 15:05:00,2025-10-24 15:27:00,22
7200,3064,226- Noordschippersdok,276- Corbusier,2025-10-24 01:58:00,2025-10-24 02:21:00,23
7202,648,202- Squarepark,118- Dambrugge,2025-10-24 17:38:00,2025-10-24 17:52:00,14
7202,18,229- Jozef Nellens,209- Melgeshof,2025-10-24 15:36:00,2025-10-24 15:49:00,13
7202,2808,130- Lamoriniere,164 - AP Ellermanstraat,2025-10-24 18:00:00,2025-10-24 18:10:00,10
7202,2137,100- Van Hombeeckplein,253- Vosplein,2025-10-24 16:10:00,2025-10-24 16:21:00,11
7202,3518,071- Sint-Michielskaai,164 - AP Ellermanstraat,2025-10-24 13:26:00,2025-10-24 13:37:00,11
7217,856,008- NMBS Berchem 2,249- Frans De Vriend,2025-10-24 17:27:00,2025-10-24 17:29:00,2
7217,2201,229- Jozef Nellens,235- Cogelsplein,2025-10-24 12:52:00,2025-10-24 12:54:00,2
7217,4847,148- Verhaerenlaan,070- Sint Andries,2025-10-24 14:52:00,2025-10-24 14:56:00,4
7217,793,296- Mastvest,234- Deurne Atheneum,2025-10-24 13:26:00,2025-10-24 13:48:00,22
7217,346,054- Ossenmarkt,053- Paardenmarkt,2025-10-24 14:34:00,2025-10-24 14:36:00,2
7230,2629,024- Opera,173 - Franklin Roosevelt,2025-10-24 14:37:00,2025-10-24 14:39:00,2
7230,2609,020- Groenplaats 2,077- Blauwtorenplein,2025-10-24 19:33:00,2025-10-24 19:35:00,2
7230,4180,319 - Schaliemolen,241- Kerkendijk,2025-10-24 15:53:00,2025-10-24 16:14:00,21
7230,915,238- Ertbrugge,213- Kroonplein,2025-10-24 08:11:00,2025-10-24 08:26:00,15
7230,4689,235- Cogelsplein,291- Braem blokken,2025-10-24 15:08:00,2025-10-24 15:32:00,24
7230,4551,112- Pretoriastraat,257- Hofstade,2025-10-24 13:43:00,2025-10-24 13:50:00,7
7241,4503,289- Broydenborgpark,266- Fruithoflaan 1,2025-10-24 08:22:00,2025-10-24 08:45:00,23
7241,4073,262- Hoogveld,128- ZNA Cadix,2025-10-24 12:38:00,2025-10-24 12:55:00,17
7241,3332,256- Zillebeek,109- Kerkstraat,2025-10-24 11:55:00,2025-10-24 12:07:00,12
7241,4783,051- Mutsaardplein,038- Pastorijstraat,2025-10-24 10:54:00,2025-10-24 11:03:00,9
7244,904,058- Noorderterras,307 - Baron Sadoin,2025-10-24 02:06:00,2025-10-24 02:36:00,30
7244,2974,078- Oud Gerechtshof,150- Waterhoenlaan,2025-10-24 16:30:00,2025-10-24 16:39:00,9
7255,1382,297- Tentoonstellingswijk,277- Ahornen,2025-10-24 07:28:00,2025-10-24 07:34:00,6
7255,2674,084- Elzenveld,067- Oudaan,2025-10-24 13:16:00,2025-10-24 13:18:00,2
7258,3280,201- P&R Luchtbal,036- Bourla,2025-10-24 19:32:00,2025-10-24 19:52:00,20
7258,744,147- Halewijnlaan,139- Londenstraat,2025-10-24 08:28:00,2025-10-24 08:40:00,12
7258,1077,047- Militair Hospitaal,130- Lamoriniere,2025-10-24 17:50:00,2025-10-24 17:52:00,2
7258,1656,183 - Veer LO,070- Sint Andries,2025-10-24 15:18:00,2025-10-24 15:21:00,3
7258,1461,061- Victor Jacobslei,241- Kerkendijk,2025-10-24 15:29:00,2025-10-24 15:37:00,8
7265,857,324 - Dordrechlaan,025- Teniersplaats,2025-10-24 09:49:00,2025-10-24 10:02:00,13
7265,2150,231- den Antwerp,317 - Distelhoek,2025-10-24 08:04:00,2025-10-24 08:18:00,14
7265,299,054- Ossenmarkt,099- Generaal Leman,2025-10-24 17:40:00,2025-10-24 17:52:00,12
7265,4665,263- Fruithoflaan 2,256- Zillebeek,2025-10-24 10:19:00,2025-10-24 10:22:00,3
7265,1690,128- ZNA Cadix,135- Loodswezen,2025-10-24 17:58:00,2025-10-24 18:04:00,6
7284,3655,297- Tentoonstellingswijk,149- Van Eedenplein,2025-10-24 20:43:00,2025-10-24 20:56:00,13
7284,2625,035- Cockerillkaai,299- Antwerp expo,2025-10-24 16:05:00,2025-10-24 16:14:00,9
7284,494,240- Park Groot Schijn,086- Troonplaats,2025-10-24 09:21:00,2025-10-24 09:48:00,27
7297,3754,172 - Centraal Station 4,101- Premetro Handel,2025-10-24 12:12:00,2025-10-24 12:17:00,5
7297,940,231- den Antwerp,232- Wim Saerens,2025-10-24 18:56:00,2025-10-24 18:59:00,3
7297,3333,282- De Letter,205- Kinepolis,2025-10-24 14:41:00,2025-10-24 15:12:00,31
7299,4171,046- De Merode,166 - Schoenmarkt,2025-10-24 18:42:00,2025-10-24 18:50:00,8
7299,2993,254- Sint-Jozef,279- Ieperman,2025-10-24 13:30:00,2025-10-24 13:50:00,20
7305,1504,017- Groenplaats,078- Oud Gerechtshof,2025-10-24 12:36:00,2025-10-24 12:40:00,4
7305,986,045- Falconplein,049- Tolhuis,2025-10-24 08:56:00,2025-10-24 08:58:00,2
7305,2617,073- Maarschalk Gérard,219- Districtshuis Merksem,2025-10-24 15:14:00,2025-10-24 15:32:00,18
7305,3955,085- Den Bell,083- Brederode,2025-10-24 10:56:00,2025-10-24 10:58:00,2
7311,488,002- Centraal Station - Astrid 2,069- Fonteinstraat,2025-10-24 04:49:00,2025-10-24 04:54:00,5
7311,844,134- MAS,299- Antwerp expo,2025-10-24 17:10:00,2025-10-24 17:28:00,18
7314,4613,152- Blancefloerlaan,064- Zuiderterras,2025-10-24 19:13:00,2025-10-24 19:18:00,5
7314,3578,171 - Centraal Station 3,156- Gasstraat,2025-10-24 17:07:00,2025-10-24 17:10:00,3
7314,2874,275- Sneeuwbes,282- De Letter,2025-10-24 07:16:00,2025-10-24 07:21:00,5
7314,1823,170-Quellin,042- Harmonie,2025-10-24 09:21:00,2025-10-24 09:28:00,7
7314,1919,319 - Schaliemolen,284- Steynsstraat,2025-10-24 15:25:00,2025-10-24 15:36:00,11
7343,1906,337 - Verenigde Naties,061- Victor Jacobslei,2025-10-24 14:28:00,2025-10-24 14:54:00,26
7343,4198,270- Dikke Mee,010- NMBS Zuid,2025-10-24 09:36:00,2025-10-24 09:41:00,5
7343,1848,317 - Distelhoek,061- Victor Jacobslei,2025-10-24 13:46:00,2025-10-24 14:11:00,25
7347,3090,072- Tropisch Instituut,223- Red Star Line,2025-10-24 18:34:00,2025-10-24 18:42:00,8
7347,4613,064- Zuiderterras,059- Het Steen,2025-10-24 12:58:00,2025-10-24 13:00:00,2
7347,2204,156- Gasstraat,216- Zwembad Merksem,2025-10-24 16:53:00,2025-10-24 17:03:00,10
7354,4551,257- Hofstade,166 - Schoenmarkt,2025-10-24 06:02:00,2025-10-24 06:20:00,18
7356,1941,036- Bourla,111- Van Der Meyden,2025-10-24 10:28:00,2025-10-24 10:32:00,4
7356,2324,326 - Krugerbrug,031- Wezenberg,2025-10-24 11:22:00,2025-10-24 11:34:00,12
7371,690,217- Joske Vermeulen,245- AZ Monica,2025-10-24 12:33:00,2025-10-24 12:52:00,19
7371,1191,336 -Sneeuwbeslaan,187 - Krijgslaan,2025-10-24 17:34:00,2025-10-24 17:39:00,5
7371,4667,055- Zonnebloemstraat,061- Victor Jacobslei,2025-10-24 18:17:00,2025-10-24 18:19:00,2
7371,819,085- Den Bell,077- Blauwtorenplein,2025-10-24 09:36:00,2025-10-24 09:41:00,5
7399,2701,013- De Singel 1,074- Vismijn,2025-10-24 16:11:00,2025-10-24 16:19:00,8
7402,3304,183 - Veer LO,148- Verhaerenlaan,2025-10-24 21:12:00,2025-10-24 21:14:00,2
7402,2178,294- Den Tir,232- Wim Saerens,2025-10-24 12:32:00,2025-10-24 13:05:00,33
7429,2884,119- Ploeg,088- Haantjeslei,2025-10-24 16:27:00,2025-10-24 16:35:00,8
7429,3447,048- De Keyserlei 2,092- Sint-Thomas,2025-10-24 15:55:00,2025-10-24 16:03:00,8
7429,817,163 - Pluvier,151- Van Cauwelaert,2025-10-24 12:30:00,2025-10-24 12:32:00,2
7443,3,025- Teniersplaats,170-Quellin,2025-10-24 07:46:00,2025-10-24 07:48:00,2
7443,2731,005- Centraal Station / Kievit,002- Centraal Station - Astrid 2,2025-10-24 11:20:00,2025-10-24 11:23:00,3
7443,915,213- Kroonplein,096- Stadspark,2025-10-24 14:45:00,2025-10-24 15:03:00,18
7443,1981,040- Desguinlei,094- Paleisstraat,2025-10-24 12:17:00,2025-10-24 12:19:00,2
7453,4436,330 - Meerlenhof,067- Oudaan,2025-10-24 12:20:00,2025-10-24 12:42:00,22
7453,2338,321 - Monnikenplein,264- Filip Williotstraat,2025-10-24 07:09:00,2025-10-24 07:13:00,4
7453,378,069- Fonteinstraat,068-  Turnhoutsepoort,2025-10-24 21:42:00,2025-10-24 21:44:00,2
7468,309,049- Tolhuis,311 - Cockerillhof,2025-10-24 14:35:00,2025-10-24 15:02:00,27
7469,4477,303-Kambala,160- Vlinderpaleis,2025-10-24 19:59:00,2025-10-24 20:17:00,18
7469,2363,123- Park Spoor Noord 2,137- Sint-Laureiskaai,2025-10-24 11:57:00,2025-10-24 12:01:00,4
7469,466,264- Filip Williotstraat,017- Groenplaats,2025-10-24 11:20:00,2025-10-24 11:35:00,15
7469,2201,235- Cogelsplein,139- Londenstraat,2025-10-24 08:19:00,2025-10-24 08:33:00,14
7525,2193,259- Posthofbrug,103- Oude Kerk Berchem,2025-10-24 08:35:00,2025-10-24 08:39:00,4
7525,2965,104- Mercator,110- Dageraadplaats,2025-10-24 09:27:00,2025-10-24 09:29:00,2
7525,3032,136- Spoor Noord Skatebowl,055- Zonnebloemstraat,2025-10-24 17:43:00,2025-10-24 17:58:00,15
7534,1241,084- Elzenveld,065- Plantinkaai,2025-10-24 07:19:00,2025-10-24 07:21:00,2
7534,1241,065- Plantinkaai,097- Cuperus,2025-10-24 16:43:00,2025-10-24 16:55:00,12
7534,3539,266- Fruithoflaan 1,268- ZNA Middelheim,2025-10-24 01:22:00,2025-10-24 01:26:00,4
7534,920,147- Halewijnlaan,315 - Elsdonk,2025-10-24 16:30:00,2025-10-24 16:58:00,28
7561,1167,241- Kerkendijk,146- Reinaartlaan,2025-10-24 04:15:00,2025-10-24 04:34:00,19
7561,1548,065- Plantinkaai,075- Vlaamsekaai,2025-10-24 16:11:00,2025-10-24 16:13:00,2
7561,2448,268- ZNA Middelheim,218- Groenendaalcollege,2025-10-24 06:07:00,2025-10-24 06:33:00,26
7581,2338,264- Filip Williotstraat,230- Bosuil,2025-10-24 11:52:00,2025-10-24 12:13:00,21
7588,2304,148- Verhaerenlaan,162 - Regatta 1,2025-10-24 18:51:00,2025-10-24 18:57:00,6
7588,3192,112- Pretoriastraat,040- Desguinlei,2025-10-24 14:58:00,2025-10-24 15:10:00,12
7612,3289,094- Paleisstraat,342 - Nieuw Zuid,2025-10-24 15:51:00,2025-10-24 15:53:00,2
7612,1143,225- Verbindingsdok Eilandje,137- Sint-Laureiskaai,2025-10-24 10:29:00,2025-10-24 10:31:00,2
7627,1354,237- Ter Rivieren,130- Lamoriniere,2025-10-24 13:26:00,2025-10-24 13:41:00,15
7627,2651,152- Blancefloerlaan,121- Stuivenbergplein,2025-10-24 23:09:00,2025-10-24 23:24:00,15
7627,938,127- FOD Financiën,185 - Kwadevelden,2025-10-24 13:21:00,2025-10-24 13:37:00,16
7627,3911,273- Campus Groenenborger,174- Offerande,2025-10-24 07:20:00,2025-10-24 07:39:00,19
7627,1939,117- Sint Jansplein,118- Dambrugge,2025-10-24 08:29:00,2025-10-24 08:31:00,2
7648,377,016- Marnixplaats,281- Hof van Tichelen,2025-10-24 12:49:00,2025-10-24 12:59:00,10
7648,4113,297- Tentoonstellingswijk,099- Generaal Leman,2025-10-24 23:20:00,2025-10-24 23:24:00,4
7648,1265,111- Van Der Meyden,161 - Hospitaalplein,2025-10-24 08:46:00,2025-10-24 08:48:00,2
7648,797,057- Wolstraat,013- De Singel 1,2025-10-24 06:51:00,2025-10-24 07:01:00,10
7652,952,277- Ahornen,116- Loosplaats,2025-10-24 05:33:00,2025-10-24 05:48:00,15
7652,3417,092- Sint-Thomas,159- Den Bell 2,2025-10-24 17:11:00,2025-10-24 17:13:00,2
7652,364,083- Brederode,293- Edgard Castelein,2025-10-24 06:00:00,2025-10-24 06:07:00,7
7652,2083,004- De Keyserlei,175 - Asiadok,2025-10-24 16:01:00,2025-10-24 16:10:00,9
7656,1162,081- Justitiepaleis,082- Fotografiemuseum,2025-10-24 11:54:00,2025-10-24 11:56:00,2
7656,3117,291- Braem blokken,331 - Zaatlaan,2025-10-24 06:46:00,2025-10-24 06:56:00,10
7660,3179,032- Permeke,278- Oversnes,2025-10-24 08:14:00,2025-10-24 08:39:00,25
7660,2887,205- Kinepolis,253- Vosplein,2025-10-24 05:39:00,2025-10-24 06:03:00,24
7664,4367,305 - Ter Nieuwerbrugge,301- Luchthaven,2025-10-24 17:27:00,2025-10-24 17:29:00,2
7664,1916,134- MAS,183 - Veer LO,2025-10-24 12:18:00,2025-10-24 12:22:00,4
7693,3117,331 - Zaatlaan,128- ZNA Cadix,2025-10-24 16:01:00,2025-10-24 16:36:00,35
7693,1606,259- Posthofbrug,245- AZ Monica,2025-10-24 06:40:00,2025-10-24 06:52:00,12
7696,615,171 - Centraal Station 3,127- FOD Financiën,2025-10-24 16:53:00,2025-10-24 16:59:00,6
7696,4372,321 - Monnikenplein,272- Groenenborger,2025-10-24 02:10:00,2025-10-24 02:12:00,2
7696,2338,230- Bosuil,236- Districtshuis Deurne,2025-10-24 13:31:00,2025-10-24 13:34:00,3
7696,4255,008- NMBS Berchem 2,155- Statielei,2025-10-24 14:18:00,2025-10-24 14:24:00,6
7696,855,075- Vlaamsekaai,111- Van Der Meyden,2025-10-24 04:59:00,2025-10-24 05:07:00,8
7696,664,001- Centraal Station - Astrid,172 - Centraal Station 4,2025-10-24 19:18:00,2025-10-24 19:20:00,2
7700,4733,251- Te Boelaerpark Noord,016- Marnixplaats,2025-10-24 11:31:00,2025-10-24 11:46:00,15
7700,596,154- Terloplein,249- Frans De Vriend,2025-10-24 13:33:00,2025-10-24 13:39:00,6
7700,2034,258- Hof van Nauwelaerts,131- De Wittestraat,2025-10-24 16:11:00,2025-10-24 16:20:00,9
7700,4853,096- Stadspark,148- Verhaerenlaan,2025-10-24 11:20:00,2025-10-24 11:29:00,9
7709,3053,136- Spoor Noord Skatebowl,167 - Fod Financiën 2,2025-10-24 08:15:00,2025-10-24 08:17:00,2
7710,593,257- Hofstade,003- Centraal station Kievit 2,2025-10-24 16:56:00,2025-10-24 17:07:00,11
7710,662,018- Meirbrug,291- Braem blokken,2025-10-24 09:48:00,2025-10-24 10:05:00,17
7710,1404,262- Hoogveld,021- Driekoningen,2025-10-24 15:02:00,2025-10-24 15:06:00,4
7721,30,045- Falconplein,272- Groenenborger,2025-10-24 12:30:00,2025-10-24 12:51:00,21
7721,1642,153- Beatrijslaan,226- Noordschippersdok,2025-10-24 10:47:00,2025-10-24 11:00:00,13
7721,825,332 - Valkstraat,342 - Nieuw Zuid,2025-10-24 14:42:00,2025-10-24 15:00:00,18
7721,3143,283- Hollebeek,327 - Ridderveld,2025-10-24 17:30:00,2025-10-24 17:32:00,2
7736,4352,067- Oudaan,054- Ossenmarkt,2025-10-24 12:25:00,2025-10-24 12:28:00,3
7736,2384,103- Oude Kerk Berchem,057- Wolstraat,2025-10-24 13:28:00,2025-10-24 13:43:00,15
7736,4556,143- Melis Stokelaan,165- Den Roscam,2025-10-24 08:23:00,2025-10-24 08:31:00,8
7738,1919,284- Steynsstraat,116- Loosplaats,2025-10-24 09:31:00,2025-10-24 09:50:00,19
7738,4781,160- Vlinderpaleis,282- De Letter,2025-10-24 10:44:00,2025-10-24 10:53:00,9
7738,3965,107- Moorkensplein,270- Dikke Mee,2025-10-24 07:42:00,2025-10-24 07:54:00,12
7751,2918,097- Cuperus,205- Kinepolis,2025-10-24 08:33:00,2025-10-24 08:52:00,19
7751,4827,170-Quellin,156- Gasstraat,2025-10-24 22:43:00,2025-10-24 22:45:00,2
7751,3841,105- Plantin en Moretus,039- Koxplein,2025-10-24 18:05:00,2025-10-24 18:07:00,2
7761,3612,172 - Centraal Station 4,170-Quellin,2025-10-24 13:54:00,2025-10-24 13:56:00,2
